k;i;maxMatch;time
10;6;1018;6852000
10;6;1021;6321800
10;6;1021;5996100
10;6;1022;6680000
10;6;1021;9060300
10;6;1020;7547600
10;6;1020;6263700
10;6;1022;6773900
10;6;1020;5980500
10;6;1022;5985900
10;6;1021;5912800
10;6;1021;5794600
10;6;1023;5283200
10;6;1019;6370100
10;6;1023;5632300
10;6;1020;6332000
10;6;1020;6755500
10;6;1022;6283900
10;6;1022;6653600
10;6;1018;6688600
10;6;1021;5550300
10;6;1020;6026500
10;6;1020;6406600
10;6;1021;5714400
10;6;1022;5781500
10;6;1022;6804800
10;6;1023;5703600
10;6;1021;6464100
10;6;1020;6356000
10;6;1020;5950900
10;6;1022;5949600
10;6;1020;6151800
10;6;1019;6833000
10;6;1020;6516900
10;6;1018;6721400
10;6;1023;5559000
10;6;1015;7183800
10;6;1021;6074500
10;6;1022;6101100
10;6;1021;6236300
10;6;1018;7234100
10;6;1019;6601900
10;6;1019;6457700
10;6;1021;6277400
10;6;1018;6756600
10;6;1019;6378000
10;6;1021;6427800
10;6;1019;6059100
10;6;1017;7149300
10;6;1020;6405500
10;6;1019;6363000
10;6;1020;6499800
10;6;1018;6846100
10;6;1017;7039100
10;6;1021;6371300
10;6;1021;6306400
10;6;1021;5207200
10;6;1021;5590900
10;6;1019;6914500
10;6;1019;6779600
10;6;1018;6441500
10;6;1022;5710100
10;6;1021;6367900
10;6;1021;6089200
10;6;1020;5753700
10;6;1021;6740100
10;6;1020;6204000
10;6;1022;6023900
10;6;1020;6521100
10;6;1018;6681000
10;6;1019;6716800
10;6;1017;7369900
10;6;1022;5884800
10;6;1021;6087300
10;6;1019;6284000
10;6;1023;5493200
10;6;1019;6932900
10;6;1019;6461600
10;6;1018;7179800
10;6;1019;6768000
10;6;1021;6104200
10;6;1022;5562300
10;6;1018;6592900
10;6;1017;7032200
10;6;1018;7398400
10;6;1015;8035800
10;6;1020;5986400
10;6;1022;5848000
10;6;1019;6824000
10;6;1020;6401200
10;6;1021;6539400
10;6;1021;6084000
10;6;1022;6100600
10;6;1019;5033300
10;6;1023;5614800
10;6;1023;5324200
10;6;1022;5449400
10;6;1022;6442200
10;6;1018;6309500
10;6;1021;6146400
10;6;1021;6068600
10;6;1022;5882600
10;6;1020;6706300
10;6;1022;8150600
10;6;1021;7579400
10;6;1020;3179900
10;6;1021;2781500
10;6;1022;2758900
10;6;1021;3184000
10;6;1019;3538900
10;6;1020;2628200
10;6;1021;3023900
10;6;1021;3042700
10;6;1018;2981100
10;6;1021;3122700
10;6;1021;2839700
10;6;1019;3175600
10;6;1021;2850400
10;6;1020;3176700
10;6;1020;2603300
10;6;1018;3181900
10;6;1019;3340400
10;6;1022;2155900
10;6;1022;2813400
10;6;1020;3433500
10;6;1016;3679100
10;6;1017;3704900
10;6;1021;2891000
10;6;1019;3035800
10;6;1020;2982800
10;6;1022;2853900
10;6;1022;2914800
10;6;1020;2781600
10;6;1014;3472000
10;6;1022;3056900
10;6;1018;3105100
10;6;1017;3180900
10;6;1023;2530700
10;6;1018;3263700
10;6;1021;2906900
10;6;1023;3005500
10;6;1019;3636800
10;6;1021;2859700
10;6;1022;3050800
10;6;1021;2819200
10;6;1021;3324000
10;6;1017;3286600
10;6;1022;3083100
10;6;1018;3566600
10;6;1018;3249300
10;6;1019;3224900
10;6;1021;2458600
10;6;1019;3169600
10;6;1021;2800500
10;6;1019;3003100
10;6;1022;2741900
10;6;1022;2878800
10;6;1021;3059100
10;6;1022;2643000
10;6;1022;2510000
10;6;1020;3080800
10;6;1020;3156100
10;6;1018;3187700
10;6;1021;2901000
10;6;1022;2643900
10;6;1021;3034000
10;6;1020;3187800
10;6;1023;2521100
10;6;1015;3346200
10;6;1020;3459300
10;6;1022;2465400
10;6;1021;2996400
10;6;1019;3419100
10;6;1021;3283100
10;6;1019;2806700
10;6;1021;3019200
10;6;1017;3319700
10;6;1023;3044600
10;6;1020;2998100
10;6;1018;3258800
10;6;1021;2608900
10;6;1022;2746000
10;6;1021;2787000
10;6;1020;2934100
10;6;1022;2586400
10;6;1019;3298900
10;6;1022;2646300
10;6;1021;2943400
10;6;1021;3229300
10;6;1022;3215300
10;6;1021;2736100
10;6;1022;2641100
10;6;1019;2916100
10;6;1023;2666100
10;6;1020;2929500
10;6;1020;2883100
10;6;1021;3080200
10;6;1022;2519600
10;6;1021;3068500
10;6;1020;3053800
10;6;1019;3165700
10;6;1022;2644600
10;6;1019;3334100
10;6;1015;3654100
10;6;1021;2781100
10;6;1021;2909500
10;6;1021;2884500
10;6;1019;2902200
10;6;1021;2941600
10;6;1021;2450000
10;6;1020;2928600
10;6;1021;2955600
10;6;1022;2940100
10;6;1023;2855000
10;6;1018;3202600
10;6;1022;2850000
10;6;1019;3231000
10;6;1020;3131500
10;6;1019;2915000
10;6;1021;2697300
10;6;1021;2776400
10;6;1021;2782700
10;6;1021;2939600
10;6;1021;3020800
10;6;1019;3170400
10;6;1021;2736300
10;6;1022;3080900
10;6;1020;2833100
10;6;1023;2757700
10;6;1020;2882700
10;6;1022;2998700
10;6;1021;2926000
10;6;1021;2913100
10;6;1019;3174900
10;6;1020;3034400
10;6;1019;3025800
10;6;1020;2994500
10;6;1021;3018100
10;6;1020;2703300
10;6;1020;3278500
10;6;1021;2840800
10;6;1022;2713000
10;6;1021;2692600
10;6;1022;2857900
10;6;1020;2793200
10;6;1021;2835600
10;6;1019;3163600
10;6;1021;3033700
10;6;1021;3193500
10;6;1022;3086300
10;6;1023;2582500
10;6;1019;3066100
10;6;1018;3322600
10;6;1019;2919500
10;6;1021;2765600
10;6;1021;2958300
10;6;1022;2809600
10;6;1020;3132700
10;6;1022;2680100
10;6;1023;3070500
10;6;1020;2889000
10;6;1021;2944000
10;6;1019;2865200
10;6;1018;3222600
10;6;1021;3079000
10;6;1017;3336900
10;6;1021;3041900
10;6;1021;2937500
10;6;1022;2906400
10;6;1022;2783900
10;6;1022;2847800
10;6;1017;3350800
10;6;1022;2774900
10;6;1018;3131600
10;6;1019;2706000
10;6;1020;2918800
10;6;1019;3262800
10;6;1021;3113300
10;6;1022;2618000
10;6;1020;3328100
10;6;1021;3022800
10;6;1022;2657400
10;6;1019;3203000
10;6;1020;2828300
10;6;1022;2886300
10;6;1021;2802800
10;6;1020;2830200
10;6;1021;2784600
10;6;1023;2715200
10;6;1022;2868900
10;6;1021;2757200
10;6;1021;3244300
10;6;1021;3218600
10;6;1021;3063000
10;6;1023;2753500
10;6;1019;3188400
10;6;1021;2850000
10;6;1017;3084500
10;6;1021;2753200
10;6;1017;3090600
10;6;1021;2674600
10;6;1020;2862200
10;6;1022;2998000
10;6;1020;2866100
10;6;1019;3335000
10;6;1022;2577700
10;6;1017;3357600
10;6;1018;3326200
10;6;1022;2759100
10;6;1016;3211500
10;6;1018;3134500
10;6;1019;3178300
10;6;1021;2871200
10;6;1023;2705400
10;6;1020;3192400
10;6;1020;3020700
10;6;1021;2740200
10;6;1021;3264800
10;6;1020;3208400
10;6;1022;3073700
10;6;1019;2938200
10;6;1019;3198400
10;6;1022;2985500
10;6;1020;3137200
10;6;1019;3069800
10;6;1020;3053400
10;6;1020;2913700
10;6;1022;2701100
10;6;1021;2805000
10;6;1019;3260200
10;6;1022;2687800
10;6;1023;2764800
10;6;1021;3021200
10;6;1019;3070800
10;6;1021;2949800
10;6;1020;2767500
10;6;1022;2795900
10;6;1021;2704400
10;6;1022;3150700
10;6;1022;2678400
10;6;1021;2814900
10;6;1020;2856600
10;6;1023;2768000
10;6;1022;3142800
10;6;1020;2744700
10;6;1021;2966300
10;6;1022;2733500
10;6;1023;2852700
10;6;1022;3126100
10;6;1021;2832100
10;6;1020;2927500
10;6;1020;2955900
10;6;1020;3051100
10;6;1021;1870300
10;6;1020;3212800
10;6;1020;3136900
10;6;1021;3191900
10;6;1022;3016600
10;6;1020;2893900
10;6;1019;3178200
10;6;1021;2834600
10;6;1019;3169200
10;6;1020;3080700
10;6;1021;6547500
10;6;1022;5890800
10;6;1021;6195400
10;6;1020;6442800
10;6;1023;6628400
10;6;1023;5895300
10;6;1022;6356500
10;6;1021;6064800
10;6;1018;7155100
10;6;1022;5962000
10;6;1023;6131700
10;6;1019;7006000
10;6;1019;6475800
10;6;1020;6171200
10;6;1019;6092500
10;6;1022;5946300
10;6;1023;5515800
10;6;1020;6268600
10;6;1018;6898100
10;6;1020;4832200
10;6;1022;5646400
10;6;1022;6684900
10;6;1022;7162100
10;6;1022;6335400
10;6;1022;6630600
10;6;1021;6635600
10;6;1018;8424000
10;6;1017;9255300
10;6;1019;6908300
10;6;1019;8043900
10;6;1020;7909900
10;6;1020;6670000
10;6;1020;7223000
10;6;1019;6537400
10;6;1021;6984700
10;6;1021;6473400
10;6;1022;5703600
10;6;1023;5883000
10;6;1021;6441800
10;6;1020;6484900
10;6;1018;6764400
10;6;1018;6905300
10;6;1018;7160500
10;6;1021;6774600
10;6;1019;6634200
10;6;1023;5394600
10;6;1016;7617000
10;6;1019;7416600
10;6;1021;4948100
10;6;1022;5152400
10;6;1020;6210800
10;6;1022;6075600
10;6;1021;6272800
10;6;1022;6193700
10;6;1017;6697600
10;6;1017;6503400
10;6;1023;5673300
10;6;1017;7194600
10;6;1019;7142800
10;6;1020;6615700
10;6;1021;6514100
10;6;1019;7011100
10;6;1022;5333800
10;6;1021;6690500
10;6;1022;5685900
10;6;1021;5828100
10;6;1021;6150800
10;6;1020;7267000
10;6;1022;6652300
10;6;1021;5939800
10;6;1021;6690600
10;6;1022;5966700
10;6;1021;6293400
10;6;1020;6606800
10;6;1022;6149500
10;6;1019;7253400
10;6;1022;5811500
10;6;1021;5435400
10;7;1023;6083100
10;7;1023;6407300
10;7;1021;5892000
10;7;1023;6009100
10;7;1023;5607700
10;7;1023;5654000
10;7;1023;6428000
10;7;1021;6617700
10;7;1022;6745600
10;7;1023;5659400
10;7;1023;5861300
10;7;1021;6474900
10;7;1020;6335400
10;7;1018;7549500
10;7;1021;5911500
10;7;1022;5622800
10;7;1023;5702400
10;7;1022;6640700
10;7;1022;6752100
10;7;1022;6189400
10;7;1022;6629700
10;7;1023;4927100
10;7;1022;5999900
10;7;1023;6059200
10;7;1023;5966700
10;7;1023;5817200
10;7;1022;5823900
10;7;1021;6677400
10;7;1021;7056800
10;7;1022;5660500
10;7;1021;6239000
10;7;1023;6082700
10;7;1021;6424800
10;7;1022;6086100
10;7;1023;5411100
10;7;1022;6036700
10;7;1022;6591700
10;7;1022;6494600
10;7;1023;5791300
10;7;1022;5910300
10;7;1022;6407600
10;7;1022;6145200
10;7;1022;5614400
10;7;1023;6091600
10;7;1023;6043200
10;7;1023;5396400
10;7;1023;6001000
10;7;1022;6391100
10;7;1022;5830600
10;7;1022;6528800
10;7;1021;6622700
10;7;1022;6088600
10;7;1023;6406000
10;7;1022;5923100
10;7;1020;6930500
10;7;1023;5733800
10;7;1023;5775000
10;7;1022;5834000
10;7;1022;5907200
10;7;1021;6684700
10;7;1023;5615800
10;7;1023;5741600
10;7;1021;6236800
10;7;1023;5637400
10;7;1021;6401800
10;7;1022;6657200
10;7;1021;6180300
10;7;1023;6094600
10;7;1022;6126300
10;7;1022;5662200
10;7;1022;6680000
10;7;1023;6692400
10;7;1022;5870300
10;7;1020;6845900
10;7;1022;6841500
10;7;1023;5729800
10;7;1023;5739200
10;7;1023;5537200
10;7;1022;4950300
10;7;1023;5342600
10;7;1023;5827100
10;7;1023;6570700
10;7;1023;6363700
10;7;1022;6451900
10;7;1022;6284800
10;7;1022;5918700
10;7;1023;5580000
10;7;1022;5967500
10;7;1021;6521600
10;7;1023;6067600
10;7;1021;6392800
10;7;1023;5245900
10;7;1023;5923400
10;7;1023;2537700
10;7;1022;2783700
10;7;1021;2847400
10;7;1023;2893800
10;7;1022;3067000
10;7;1023;2870800
10;7;1021;3230400
10;7;1021;3093600
10;7;1023;3077200
10;7;1023;2574900
10;7;1022;2736600
10;7;1022;3150600
10;7;1023;2753400
10;7;1021;3054400
10;7;1023;2569500
10;7;1023;2920500
10;7;1023;2742300
10;7;1022;2989700
10;7;1022;2910700
10;7;1021;2951900
10;7;1023;2522400
10;7;1022;2849000
10;7;1022;2924700
10;7;1023;2840100
10;7;1023;2820400
10;7;1023;2728700
10;7;1021;2903400
10;7;1022;2796000
10;7;1021;2930800
10;7;1021;3147600
10;7;1022;3108900
10;7;1021;2877100
10;7;1023;2831500
10;7;1023;2595900
10;7;1023;2709000
10;7;1023;2563100
10;7;1023;2591500
10;7;1020;2902700
10;7;1023;2618800
10;7;1021;3241600
10;7;1021;3202600
10;7;1022;3244500
10;7;1023;2932200
10;7;1021;2874400
10;7;1021;3115300
10;7;1022;2932800
10;7;1023;2696300
10;7;1021;3032000
10;7;1022;3008200
10;7;1021;3158300
10;7;1022;2903400
10;7;1022;3122000
10;7;1022;2730400
10;7;1020;2859500
10;7;1023;2727900
10;7;1023;2827800
10;7;1022;3077500
10;7;1023;2500500
10;7;1021;2842100
10;7;1020;2839700
10;7;1022;2900800
10;7;1023;2916600
10;7;1023;2900000
10;7;1022;2888800
10;7;1023;2251200
10;7;1019;3086400
10;7;1021;2982100
10;7;1021;2914500
10;7;1023;2640200
10;7;1023;2629500
10;7;1021;2912400
10;7;1023;2704300
10;7;1022;2938500
10;7;1021;2893300
10;7;1022;2671200
10;7;1023;2943200
10;7;1021;3384000
10;7;1021;3415400
10;7;1021;3038300
10;7;1023;2693400
10;7;1023;2842800
10;7;1023;2741200
10;7;1023;2872400
10;7;1023;2781500
10;7;1022;3100600
10;7;1023;3026500
10;7;1020;3005200
10;7;1019;3248900
10;7;1023;2597500
10;7;1022;3209600
10;7;1022;2952000
10;7;1022;2858700
10;7;1021;3014300
10;7;1022;2832700
10;7;1023;2722100
10;7;1023;2788300
10;7;1022;2940200
10;7;1022;2746400
10;7;1021;2812500
10;7;1023;2807900
10;7;1023;2565300
10;7;1023;2912900
10;7;1021;3058100
10;7;1023;3241100
10;7;1023;2919100
10;7;1022;2981000
10;7;1022;3201900
10;7;1022;2797200
10;7;1022;2900700
10;7;1023;2745300
10;7;1023;2800500
10;7;1021;2963100
10;7;1023;2735000
10;7;1022;2892700
10;7;1022;2801300
10;7;1022;2755300
10;7;1021;3003300
10;7;1023;2688000
10;7;1022;3065900
10;7;1023;2620400
10;7;1023;2810900
10;7;1021;3162800
10;7;1022;3055200
10;7;1022;2821800
10;7;1022;3005000
10;7;1022;2875700
10;7;1021;2858800
10;7;1020;3224800
10;7;1022;2693900
10;7;1021;3134300
10;7;1021;2830200
10;7;1022;2729400
10;7;1022;2943600
10;7;1023;2827700
10;7;1023;2716500
10;7;1021;2922000
10;7;1023;2906700
10;7;1023;2710500
10;7;1022;2929200
10;7;1023;2977500
10;7;1023;2953400
10;7;1022;3022200
10;7;1022;2995800
10;7;1022;2431400
10;7;1022;2678900
10;7;1020;3183100
10;7;1022;2916900
10;7;1022;2618300
10;7;1023;2516300
10;7;1022;3031600
10;7;1023;2786100
10;7;1023;2806100
10;7;1021;3144100
10;7;1022;2879700
10;7;1023;2865000
10;7;1020;3116100
10;7;1022;2885300
10;7;1022;2755700
10;7;1022;2893100
10;7;1023;2888700
10;7;1021;2964500
10;7;1023;2870300
10;7;1020;3610900
10;7;1022;3026800
10;7;1023;2749500
10;7;1020;3254400
10;7;1021;2897100
10;7;1023;3008900
10;7;1022;2875300
10;7;1022;3329600
10;7;1023;2808200
10;7;1023;3027800
10;7;1022;2712700
10;7;1022;2927600
10;7;1023;2652700
10;7;1021;2943600
10;7;1021;3344300
10;7;1021;3015800
10;7;1022;2985200
10;7;1023;2752800
10;7;1022;2639900
10;7;1021;3177500
10;7;1022;3179500
10;7;1020;3146400
10;7;1023;2671300
10;7;1023;2669600
10;7;1022;2975700
10;7;1022;2962200
10;7;1023;2710400
10;7;1023;2760300
10;7;1021;2995000
10;7;1023;2844300
10;7;1023;2671200
10;7;1023;2999800
10;7;1022;2879600
10;7;1022;2630100
10;7;1022;2530300
10;7;1022;3098700
10;7;1022;2695300
10;7;1021;3103500
10;7;1023;2808600
10;7;1021;3230700
10;7;1023;2840900
10;7;1021;3124100
10;7;1022;2914200
10;7;1023;2981900
10;7;1022;3054500
10;7;1023;2841300
10;7;1022;3076000
10;7;1023;2665200
10;7;1022;3168300
10;7;1023;2559500
10;7;1023;2872600
10;7;1023;2776300
10;7;1021;3253400
10;7;1021;3087600
10;7;1022;3091400
10;7;1023;2919800
10;7;1023;2773800
10;7;1023;2852700
10;7;1023;2870000
10;7;1022;2668400
10;7;1022;2018100
10;7;1023;2658700
10;7;1021;3130600
10;7;1022;3097500
10;7;1019;3393200
10;7;1021;2953400
10;7;1022;3433700
10;7;1021;3253000
10;7;1020;3086900
10;7;1022;2976200
10;7;1019;2940100
10;7;1021;3019300
10;7;1021;6628400
10;7;1021;6297700
10;7;1022;5218100
10;7;1022;6076900
10;7;1023;6451400
10;7;1022;6145100
10;7;1020;6692300
10;7;1023;5869100
10;7;1021;6410700
10;7;1022;6597000
10;7;1023;5859100
10;7;1023;6141500
10;7;1023;5891600
10;7;1022;6197700
10;7;1021;6709200
10;7;1021;6251700
10;7;1022;6179900
10;7;1022;5818800
10;7;1022;6854500
10;7;1022;6203700
10;7;1022;6205200
10;7;1023;5572100
10;7;1023;6443900
10;7;1023;5937200
10;7;1022;5860200
10;7;1023;6135200
10;7;1022;6208000
10;7;1023;5724900
10;7;1023;6648600
10;7;1022;6463700
10;7;1022;6371800
10;7;1022;5877500
10;7;1022;6178000
10;7;1022;5743500
10;7;1023;6146100
10;7;1023;5716100
10;7;1023;6165500
10;7;1023;6076100
10;7;1022;5895500
10;7;1021;6360700
10;7;1022;5491600
10;7;1023;5727300
10;7;1022;5693000
10;7;1023;6297800
10;7;1023;5807700
10;7;1021;6325200
10;7;1022;5862600
10;7;1022;5262400
10;7;1023;6413800
10;7;1021;6866100
10;7;1023;5571500
10;7;1021;6609500
10;7;1022;6300400
10;7;1022;5837500
10;7;1021;6464100
10;7;1022;6278100
10;7;1022;6517700
10;7;1022;6365000
10;7;1022;5752900
10;7;1021;5903900
10;7;1023;5423500
10;7;1022;5610400
10;7;1022;5726800
10;7;1022;5891500
10;7;1023;6276700
10;7;1020;6510600
10;7;1023;6307700
10;7;1022;4184000
10;7;1023;5997900
10;7;1022;6127600
10;7;1023;5900400
10;7;1023;5957600
10;7;1023;6095400
10;7;1022;6493800
10;7;1023;5651800
10;7;1023;5757000
10;7;1022;6264100
10;7;1022;5518200
10;7;1023;6454700
10;7;1023;7998400
10;7;1023;7319900
10;7;1020;7328200
10;7;1022;6269000
10;7;1022;6561500
10;7;1022;6298500
10;7;1021;6508600
10;7;1022;5466400
10;7;1021;6129700
10;7;1021;6328900
10;7;1023;5659000
10;7;1023;6488700
10;7;1021;6668700
10;7;1022;6321500
10;7;1022;6335200
10;7;1022;6601400
10;7;1022;6291800
10;7;1022;6086400
10;7;1023;5939300
10;7;1021;6064100
10;7;1022;6063300
10;7;1023;6469400
10;7;1022;6533400
10;7;1022;6378400
10;7;1023;5574000
10;7;1023;5608600
10;7;1023;6116800
10;7;1023;5950500
10;7;1022;6313900
10;7;1023;5824600
10;7;1023;5693500
10;7;1021;4091400
10;7;1022;3090800
10;7;1023;2961300
10;7;1022;3123200
10;7;1021;3354400
10;7;1023;2740000
10;7;1021;2855000
10;7;1022;3270400
10;7;1023;2587600
10;7;1023;2733800
10;7;1022;2711300
10;7;1022;2579800
10;7;1022;3044500
10;7;1021;2823800
10;7;1023;2772700
10;7;1021;2884200
10;7;1022;2744700
10;7;1023;2745500
10;7;1022;2733100
10;7;1021;2905000
10;7;1022;2711100
10;7;1022;2957000
10;7;1023;2880400
10;7;1023;2829300
10;7;1023;2713300
10;7;1023;2932900
10;7;1023;2656200
10;7;1023;2923200
10;7;1022;2960900
10;7;1023;2461400
10;7;1022;2976000
10;7;1023;2315200
10;7;1022;2947100
10;7;1022;2833400
10;7;1021;3216600
10;7;1023;3187500
10;7;1022;3134700
10;7;1023;2482000
10;7;1021;2972900
10;7;1023;3087100
10;7;1021;3382600
10;7;1023;3053100
10;7;1022;4012700
10;7;1022;4218400
10;7;1023;2789500
10;7;1023;3094000
10;7;1022;3097000
10;7;1021;3558400
10;7;1023;4139700
10;7;1023;2948100
10;7;1023;3826400
10;7;1022;3887100
10;7;1023;3704700
10;7;1023;3631200
10;7;1020;3534300
10;7;1021;3496600
10;7;1023;3039900
10;7;1023;3118700
10;7;1022;2943500
10;7;1022;2993500
10;7;1023;2942000
10;7;1021;3214700
10;7;1023;2935900
10;8;1023;2825300
10;8;1023;2838100
10;8;1023;2911300
10;8;1022;2927600
10;8;1023;3177900
10;8;1023;2893400
10;8;1023;2597300
10;8;1022;3078000
10;8;1023;3015300
10;8;1022;3006600
10;8;1023;3287800
10;8;1023;2949900
10;8;1022;3819800
10;8;1023;3044200
10;8;1023;2943300
10;8;1021;3128500
10;8;1023;2685400
10;8;1023;2911300
10;8;1022;3232600
10;8;1022;2920200
10;8;1023;2922300
10;8;1022;2816600
10;8;1023;2918600
10;8;1023;2952800
10;8;1023;2739400
10;8;1023;2875600
10;8;1022;3183900
10;8;1023;2618400
10;8;1022;3667500
10;8;1023;4068700
10;8;1022;4240700
10;8;1023;4617000
10;8;1022;3247500
10;8;1023;3603200
10;8;1022;4101500
10;8;1023;2722500
10;8;1023;3029300
10;8;1023;4296700
10;8;1023;2740600
10;8;1023;2966600
10;8;1023;3328500
10;8;1023;3155000
10;8;1022;3017700
10;8;1023;4101400
10;8;1023;2982100
10;8;1022;3178100
10;8;1023;2910600
10;8;1022;4047900
10;8;1023;2458000
10;8;1023;2649900
10;8;1023;4210300
10;8;1023;3453100
10;8;1022;3173200
10;8;1023;3269700
10;8;1023;3803400
10;8;1023;2966700
10;8;1023;2994200
10;8;1023;3237800
10;8;1023;4128100
10;8;1023;3058800
10;8;1023;3060500
10;8;1023;3168600
10;8;1022;3149700
10;8;1022;3881800
10;8;1023;3136900
10;8;1023;3257300
10;8;1023;3189400
10;8;1022;3003500
10;8;1022;2726900
10;8;1022;3214300
10;8;1023;2920100
10;8;1022;2855800
10;8;1023;3376400
10;8;1023;3063200
10;8;1023;3032300
10;8;1022;2742200
10;8;1022;3066800
10;8;1023;2588400
10;8;1023;2981700
10;8;1023;3135700
10;8;1023;3354900
10;8;1023;2632500
10;8;1023;3162000
10;8;1023;2727500
10;8;1022;2965300
10;8;1023;2736600
10;8;1023;2654500
10;8;1023;2858300
10;8;1023;2898600
10;8;1023;4432100
10;8;1022;3905300
10;8;1023;3364300
10;8;1022;3191800
10;8;1023;3828300
10;8;1023;3248000
10;8;1021;4322200
10;8;1023;2929900
10;8;1023;3717400
10;8;1023;3149200
10;8;1022;2652800
10;8;1023;6798100
10;8;1023;3429700
10;8;1022;3354200
10;8;1023;3149000
10;8;1023;3520300
10;8;1022;3357500
10;8;1023;3452900
10;8;1023;2819300
10;8;1023;2865400
10;8;1023;2939100
10;8;1023;3076400
10;8;1023;2808900
10;8;1022;3184400
10;8;1023;2842300
10;8;1023;3387400
10;8;1023;3328800
10;8;1022;2843600
10;8;1023;2719200
10;8;1023;2946300
10;8;1023;2591800
10;8;1023;2925700
10;8;1023;2468100
10;8;1023;2848300
10;8;1023;3247300
10;8;1022;3263600
10;8;1023;2493000
10;8;1023;3171100
10;8;1023;2871200
10;8;1023;2601300
10;8;1022;2895100
10;8;1023;3108100
10;8;1023;2692800
10;8;1023;4262000
10;8;1022;3261100
10;8;1023;2995200
10;8;1023;2993500
10;8;1023;2976700
10;8;1020;7864700
10;8;1023;6055500
10;8;1023;6694900
10;8;1023;5862900
10;8;1023;5868000
10;8;1023;6575100
10;8;1022;6496500
10;8;1023;5882700
10;8;1021;5460300
10;8;1023;6554900
10;8;1023;6047600
10;8;1022;6130600
10;8;1021;6081900
10;8;1023;5959100
10;8;1023;5649700
10;8;1023;6681600
10;8;1022;6145400
10;8;1023;5726700
10;8;1023;6257900
10;8;1022;5852000
10;8;1022;5806200
10;8;1023;6055300
10;8;1023;6659100
10;8;1023;5778500
10;8;1023;6115800
10;8;1022;6259800
10;8;1023;6262200
10;8;1022;6090100
10;8;1022;6412300
10;8;1023;5951000
10;8;1023;5853600
10;8;1023;6645100
10;8;1023;4309600
10;8;1023;5863800
10;8;1023;5752800
10;8;1022;6080000
10;8;1023;5866700
10;8;1023;5933600
10;8;1023;6309200
10;8;1022;6465400
10;8;1023;5744200
10;8;1023;6016100
10;8;1023;6466700
10;8;1022;5988800
10;8;1023;6235600
10;8;1023;5951800
10;8;1023;6133200
10;8;1023;6147100
10;8;1023;5620700
10;8;1023;5939700
10;8;1023;5968900
10;8;1023;5835800
10;8;1021;6336000
10;8;1023;5102900
10;8;1023;5531300
10;8;1023;6437500
10;8;1023;5968900
10;8;1023;5798600
10;8;1023;6075700
10;8;1022;6710000
10;8;1022;6126500
10;8;1022;6452700
10;8;1023;6056000
10;8;1023;5808000
10;8;1023;5405400
10;8;1023;5567900
10;8;1023;6043400
10;8;1022;6612300
10;8;1023;5733600
10;8;1022;6500300
10;8;1022;6171500
10;8;1023;6683800
10;8;1022;5866600
10;8;1022;6111600
10;8;1022;5970400
10;8;1023;6106200
10;8;1023;5845800
10;8;1023;5868500
10;8;1022;6131200
10;8;1023;5783500
10;8;1023;5560800
10;8;1023;6192000
10;8;1023;5862600
10;8;1023;6733000
10;8;1022;6764100
10;8;1023;6041700
10;8;1023;6199000
10;8;1023;7782100
10;8;1022;6337000
10;8;1023;5667300
10;8;1022;6589000
10;8;1023;7891600
10;8;1023;6225100
10;8;1023;6616500
10;8;1023;6890200
10;8;1022;5911300
10;8;1022;6232400
10;8;1022;6645400
10;8;1022;5539800
10;8;1022;6420300
10;8;1022;5688300
10;8;1023;5850600
10;8;1022;5923400
10;8;1022;7060400
10;8;1023;5938900
10;8;1022;4944100
10;8;1023;5313700
10;8;1023;5629800
10;8;1023;6248500
10;8;1023;6311900
10;8;1022;6140800
10;8;1023;6175800
10;8;1022;5644900
10;8;1023;5521400
10;8;1023;5994700
10;8;1023;5625300
10;8;1023;5741200
10;8;1022;6136800
10;8;1023;5729400
10;8;1023;5471500
10;8;1023;5722600
10;8;1023;6635900
10;8;1022;6601600
10;8;1023;6057800
10;8;1023;5658000
10;8;1023;5998200
10;8;1023;5736200
10;8;1023;5503900
10;8;1021;6678100
10;8;1022;5172700
10;8;1023;5442700
10;8;1023;5704300
10;8;1023;6004300
10;8;1023;5519500
10;8;1023;5969900
10;8;1023;5744700
10;8;1022;5658000
10;8;1023;6043500
